hit_id,x,y,z,volume_id,layer_id,module_id,particle_id
17338,31.452101,-0.659829,-223.011993,8,1,56,130610505227173888
17339,30.710300,-13.810100,-256.811005,8,1,56,873702519597957120
17340,31.374001,-2.044470,-218.098007,8,1,56,707071326250074112
17341,31.164600,-5.756460,-248.774994,8,1,56,364795280668753920
17342,31.590099,1.786280,-270.421997,8,1,56,711574857157967872
17343,31.163000,-5.785930,-274.411011,8,1,56,225186509718814720
17344,30.733500,-13.398500,-267.679993,8,1,56,558451232876789760
17345,31.570400,1.436840,-232.574997,8,1,56,220685315273129984
17346,31.305700,-3.254760,-279.149994,8,1,56,743095793942003712
17347,31.020201,-8.316080,-229.666000,8,1,56,301745366921904128
17348,30.938601,-9.763840,-230.729004,8,1,56,558460441286672384
17349,31.573200,1.486760,-256.390015,8,1,56,517914025867083776
17350,30.942600,-9.691860,-212.729996,8,1,56,211670969192808448
17351,31.502800,0.238742,-228.714996,8,1,56,662035123817938944
17352,31.439301,-0.887554,-253.145996,8,1,56,418836620771328000
17353,31.161699,-5.808830,-213.682999,8,1,56,639523516592422912
17354,31.102900,-6.851100,-230.897995,8,1,56,837681487879864320
17355,30.765200,-12.836900,-233.501007,8,1,56,220686346065281024
17356,31.211599,-4.924240,-260.847992,8,1,56,355795571836977152
17357,31.267700,-3.928550,-262.574005,8,1,56,63059259595685888
17358,30.894400,-10.547400,-236.688995,8,1,56,301747497225682944
17359,31.246799,-4.298890,-220.600998,8,1,56,220693149310259201
17360,31.108500,-6.750760,-261.799011,8,1,56,837674341054283776
17361,29.294001,11.473800,-231.658997,8,1,57,229688322639790080
17362,33.512699,-0.592415,-237.837997,8,1,57,130610505227173888
17363,32.769001,1.534760,-265.863007,8,1,57,517914025867083776
17364,28.847700,12.750300,-275.493011,8,1,57,355786088549187584
17365,29.574699,10.670900,-248.707993,8,1,57,716075708006268928
17366,31.051300,6.447720,-267.744995,8,1,57,454868166569361408
17367,33.208099,0.278843,-240.578995,8,1,57,662035123817938944
17368,32.052299,3.584630,-261.799988,8,1,57,216176905282387968
17369,28.660400,13.286000,-219.057007,8,1,57,684556145611767808
17370,29.525000,10.813000,-245.626007,8,1,57,58546863875293184
17371,31.151400,6.161370,-267.894012,8,1,57,4509921819230208
17372,28.534901,13.644900,-222.339005,8,1,57,589972169660825600
17373,29.195000,11.757000,-224.440994,8,1,57,301748253139927040
17374,32.120399,3.389850,-263.872986,8,1,57,954768755999637504
17375,32.661400,1.842590,-279.526001,8,1,57,711574857157967872
17376,32.560398,2.131490,-210.488007,8,1,57,734108592054992896
17377,32.782902,1.495010,-241.382996,8,1,57,220685315273129984
17378,28.699900,13.172900,-245.677994,8,1,57,878207905931722752
17379,30.970900,6.677700,-259.229004,8,1,57,837680938124050432
17380,28.840099,12.772000,-258.187988,8,1,57,932256461579354112
17381,33.661301,-1.017180,-271.363007,8,1,57,418836620771328000
17382,31.971701,3.815100,-243.647003,8,1,57,90083262541594624
17383,31.086000,6.348500,-218.604004,8,1,57,594476250324533248
17384,28.402901,14.022500,-237.973999,8,1,57,135109569369079808
17385,28.765900,12.984100,-240.501007,8,1,57,216175256014946304
17386,29.996099,9.465750,-211.285004,8,1,57,801641008549855232
17387,27.585400,16.311300,-229.496994,8,1,58,337780898449588224
17388,30.367201,13.196900,-271.313995,8,1,58,932256461579354112
17389,29.218399,14.483000,-209.574005,8,1,58,950261857837383680
17390,21.274300,23.376900,-226.039001,8,1,58,360290718968709120
17391,21.784300,22.806000,-268.046997,8,1,58,936751746150039552
17392,29.273899,14.420900,-245.481995,8,1,58,135109569369079808
17393,31.863701,11.521400,-267.636993,8,1,58,716075708006268928
17394,30.005800,13.601500,-251.330002,8,1,58,216175256014946304
17395,26.379801,17.661100,-209.518005,8,1,58,761108611903520768
17396,24.873699,19.347200,-267.628998,8,1,58,801643619889971200
17397,20.841299,23.861700,-274.188995,8,1,58,535937357908541440
17398,21.955299,22.614500,-225.201004,8,1,58,162131235852779520
17399,31.698400,11.706600,-263.838989,8,1,58,58546863875293184
17400,31.431900,12.004800,-217.992004,8,1,58,225192763191197696
17401,21.908001,22.667500,-244.852997,8,1,58,274720608061751296
17402,24.838301,19.386801,-216.695999,8,1,58,752108490754883584
17403,29.845600,13.780800,-227.914993,8,1,58,684556145611767808
17404,24.229601,20.068300,-267.424988,8,1,58,864717241856294912
17405,31.021900,12.463900,-237.800995,8,1,58,301748253139927040
17406,23.772400,20.580099,-238.225006,8,1,58,418841843451559936
17407,29.545401,14.116900,-229.938004,8,1,58,589972169660825600
17408,28.800501,14.950900,-229.610992,8,1,58,360289688176558080
17409,22.850100,21.612801,-273.993011,8,1,58,968277768175353856
17410,27.303301,16.627100,-250.031998,8,1,58,459368261503418368
17411,23.067600,21.369301,-272.848999,8,1,58,454874557480697856
17412,26.490299,17.537300,-247.414993,8,1,58,9008230046892032
17413,21.470501,23.157400,-223.427994,8,1,58,180145153342705665
17414,27.433901,16.480900,-209.832001,8,1,58,117110014266572800
17415,28.640200,15.130300,-209.951996,8,1,58,801653309336190976
17416,17.152300,26.633900,-212.576004,8,1,59,40535007986450432
17417,19.023899,25.732000,-217.358994,8,1,59,711574307402153984
17418,22.025999,24.285299,-234.417999,8,1,59,360290718968709120
17419,23.041500,23.796000,-257.378998,8,1,59,274720608061751296
17420,23.351999,23.646400,-218.320007,8,1,59,657528981569929216
17421,22.829901,23.897900,-280.221985,8,1,59,936751746150039552
17422,14.643200,27.842899,-237.681000,8,1,59,364799128959451136
17423,16.889200,26.760700,-209.845993,8,1,59,63059671912546304
17424,18.326900,26.067801,-276.428009,8,1,59,671041361000005632
17425,15.774500,27.297800,-224.574997,8,1,59,734091687063715840
17426,23.561501,23.545401,-217.975006,8,1,59,306250203499855872
17427,23.108101,23.763901,-237.033005,8,1,59,162131235852779520
17428,24.858999,22.920099,-213.569000,8,1,59,382807892471840768
17429,20.505100,25.018200,-279.959991,8,1,59,535931516753018880
17430,10.438700,29.868999,-275.808014,8,1,59,432345701666521088
17431,16.279100,27.054600,-279.302002,8,1,59,432345770385997824
17432,11.024300,29.586901,-235.654999,8,1,59,67554544166371328
17433,17.695999,26.371799,-215.960007,8,1,59,211685743880306688
17434,18.559000,25.955999,-263.688995,8,1,59,211685812599783424
17435,22.824499,23.900499,-223.664001,8,1,59,180145153342705665
17436,11.069300,29.565201,-275.907013,8,1,59,824159144125661184
17437,21.075500,24.743299,-277.200012,8,1,59,103583478624288768
17438,16.358200,27.016500,-267.803009,8,1,59,671047958069772288
17439,6.796010,31.106001,-228.910004,8,1,60,369296406394961920
17440,6.632710,31.115200,-237.121994,8,1,60,707074899662864384
17441,5.607550,31.173000,-212.774002,8,1,60,639523241714515968
17442,-1.716060,31.586100,-229.796997,8,1,60,734118075342782464
17443,8.387750,31.016199,-218.731995,8,1,60,391816122518732800
17444,2.558020,31.344999,-248.628998,8,1,60,139615161861275648
17445,7.761180,31.051500,-261.929993,8,1,60,211670556875948032
17446,10.077900,30.920900,-222.419006,8,1,60,648526455239606272
17447,3.540820,31.289600,-223.104004,8,1,60,324259997804396544
17448,3.491200,31.292400,-235.380005,8,1,60,743110362471071744
17449,13.884500,30.706100,-218.113998,8,1,60,211677703701528576
17450,3.206010,31.308500,-268.981995,8,1,60,734107355104411648
17451,5.727090,31.166300,-245.345993,8,1,60,932250757862785024
17452,9.715400,30.941299,-235.822998,8,1,60,126103332187013120
17453,11.520000,30.839500,-245.835999,8,1,60,67554544166371328
17454,9.943680,30.928400,-242.281998,8,1,60,495403105836335104
17455,3.990950,31.264200,-237.643005,8,1,60,963771900805251072
17456,-0.638107,31.525299,-258.415009,8,1,60,180145222045401088
17458,1.221340,31.420401,-240.811996,8,1,60,639513552268296192
17459,-1.686440,31.584499,-233.294006,8,1,60,225185822524047360
17460,0.709750,31.449301,-233.910004,8,1,60,103595848130101248
17461,-2.627060,32.387100,-216.098007,8,1,61,450361405846061056
17462,-3.487570,32.086201,-244.251007,8,1,61,301751345516380160
17463,-12.370600,28.980400,-273.416992,8,1,61,914237458864930816
17464,-2.875250,32.300301,-269.798004,8,1,61,558449171292487680
17465,-7.524710,30.674700,-246.315994,8,1,61,391816053799256064
17466,-13.078500,28.732901,-246.539993,8,1,61,396316904647557120
17467,0.789007,33.581501,-249.662994,8,1,61,103595848130101248
17468,-6.833270,30.916500,-211.992004,8,1,61,270218726421299200
17469,-6.474770,31.041800,-256.471008,8,1,61,103589388516069377
17470,-9.496600,29.985300,-257.075989,8,1,61,54045050954317824
17471,-10.461500,29.647900,-259.638000,8,1,61,662033611989450752
17472,-6.282350,31.109100,-234.151993,8,1,61,450360649931816960
17473,-1.751120,32.693401,-241.296997,8,1,61,225185822524047360
17474,-3.888470,31.946100,-264.739014,8,1,61,112591846110134272
17475,-4.526130,31.723101,-257.127991,8,1,61,878211410625036288
17476,-6.946960,30.876699,-241.453003,8,1,61,734090587552088064
17477,-7.013840,30.853300,-221.671005,8,1,61,585468707472408576
17478,-13.152400,28.707100,-260.648987,8,1,61,90075153643339776
17479,-6.022720,31.199900,-250.037003,8,1,61,797141532091088896
17480,-4.655750,31.677799,-246.772003,8,1,61,954768824719114240
17481,-3.067070,32.233299,-223.037994,8,1,61,873699702099410944
17482,-3.095790,32.223202,-248.912994,8,1,61,355787531658199040
17483,-9.937470,29.831100,-248.639999,8,1,61,270217764348624896
17484,-7.054490,30.839100,-223.324997,8,1,61,225188158986256384
17485,-1.958260,32.620899,-236.791000,8,1,61,734118075342782464
17486,-11.237800,29.376499,-212.292999,8,1,61,734091549624762368
17487,-0.671553,33.070801,-271.618011,8,1,61,180145222045401088
17488,-8.794390,30.230801,-210.983002,8,1,61,4504767858475008
17489,-11.588300,29.253901,-243.563004,8,1,61,864707414971121664
17490,-4.953460,31.573700,-232.076004,8,1,61,103589388499288064
17491,-5.258940,31.466900,-242.537994,8,1,61,94579234307047424
17492,-13.503300,28.584400,-255.266006,8,1,61,166641982305730560
17493,-9.962000,29.822599,-231.899002,8,1,61,238694628541333504
17494,-5.211860,31.483400,-258.554993,8,1,61,585469325947699200
17495,1.393900,33.792999,-259.373993,8,1,61,639513552268296192
17496,-7.259990,30.767300,-235.947006,8,1,61,211671381509668864
17497,-10.122000,29.766600,-210.598007,8,1,61,211690004487864320
17498,-15.642200,28.183001,-269.622986,8,1,62,779123560168816640
17499,-12.269600,31.195400,-259.385010,8,1,62,864707414971121664
17500,-23.861700,20.841299,-278.829987,8,1,62,535933921934704640
17501,-22.245399,22.285000,-253.820007,8,1,62,779129538763292672
17502,-21.127100,23.283899,-246.578003,8,1,62,689053079449894912
17504,-18.257999,25.846600,-231.182999,8,1,62,662038765950205952
17505,-21.214100,23.206200,-261.561005,8,1,62,225193038069104640
17506,-21.299500,23.129900,-267.265015,8,1,62,360289000981790720
17508,-19.137699,25.060801,-239.934998,8,1,62,535931035716681728
17509,-19.737600,24.525000,-222.737000,8,1,62,63050600941617152
17510,-18.407101,25.713400,-224.557999,8,1,62,571957771168129026
17511,-13.626800,29.983200,-257.407013,8,1,62,396316904647557120
17512,-11.985900,31.448900,-226.962006,8,1,62,734091549624762368
17513,-23.747299,20.943501,-259.100006,8,1,62,837687054157479936
17514,-21.773399,22.706600,-215.712006,8,1,62,864704666192052224
17515,-20.530399,23.816900,-228.457001,8,1,62,468377865939845120
17516,-13.664200,29.949800,-272.238007,8,1,62,90075153643339776
17517,-20.506399,23.838301,-265.066010,8,1,62,571961069686226944
17518,-16.141100,27.737400,-234.761002,8,1,62,153142590856757248
17519,-16.312099,27.584600,-279.470001,8,1,62,391815504043442176
17520,-22.582001,21.984400,-243.330002,8,1,62,954765251306323968
17521,-14.003900,29.646400,-264.635010,8,1,62,166641982305730560
17522,-15.224000,28.556601,-253.367996,8,1,62,126101682919571456
17523,-19.774700,24.491800,-275.731995,8,1,62,166640745355149312
17524,-22.220900,22.306900,-252.707993,8,1,62,103591518803066880
17525,-17.874500,26.189100,-241.296005,8,1,62,445880483646013440
17526,-29.292000,11.636100,-262.045013,8,1,63,153125067390189568
17527,-24.817801,20.921000,-218.167999,8,1,63,837671317397307392
17528,-27.979601,14.359700,-237.580994,8,1,63,747600699239432192
17529,-23.510401,23.634100,-268.559998,8,1,63,779129538763292672
17530,-28.509501,13.260000,-272.957001,8,1,63,355786638305001472
17531,-28.403299,13.480400,-218.112000,8,1,63,112594801047633920
17532,-26.463800,17.505301,-226.990997,8,1,63,517914300744990720
17533,-22.822901,25.060801,-265.992004,8,1,63,689053079449894912
17534,-26.278799,17.889099,-265.006989,8,1,63,878207012578525184
17535,-26.284300,17.877800,-228.386002,8,1,63,391816466116116480
17536,-26.123899,18.210600,-244.468994,8,1,63,657527263583010816
17537,-26.326500,17.790199,-229.061005,8,1,63,315253691902853120
17538,-25.417101,19.677401,-262.884003,8,1,63,698058491998240768
17539,-25.331900,19.854000,-215.516998,8,1,63,211690760402108416
17540,-23.533100,23.587000,-267.334991,8,1,63,103591518803066880
17541,-29.261299,11.699900,-231.186996,8,1,63,671073315556687872
17542,-27.632200,15.080600,-255.423996,8,1,63,734098352852959232
17543,-24.487101,21.607300,-266.914001,8,1,63,837687054157479936
17544,-29.153900,11.922800,-237.593994,8,1,63,4504630419521536
17545,-23.184401,24.310600,-230.255997,8,1,63,864704666192052224
17546,-22.780199,25.149300,-213.699005,8,1,63,837672829225795584
17547,-28.320200,13.652900,-230.024002,8,1,63,842175123183108096
17548,-29.391500,11.429600,-241.828995,8,1,63,324261990669221888
17549,-28.120800,14.066500,-241.128998,8,1,63,788131652776755200
17550,-24.736601,21.089500,-243.386993,8,1,63,166637103222882304
17551,-26.903999,16.591700,-236.748001,8,1,63,211690760418893826
17552,-28.957399,12.330500,-263.480011,8,1,63,864707277532168192
17553,-23.765800,23.104200,-255.274002,8,1,63,954765251306323968
17554,-29.348101,11.519700,-268.890991,8,1,63,337776362964123648
17555,-25.059601,20.419100,-229.768005,8,1,63,734096772304994304
17556,-31.584499,-1.686440,-254.020004,8,1,64,711582416300408832
17557,-31.357300,2.340820,-218.337006,8,1,64,801651453910319104
17558,-30.755301,13.012400,-210.862000,8,1,64,671039368135180288
17559,-30.811600,12.014800,-253.535995,8,1,64,324261990669221888
17560,-31.174500,5.581450,-220.516998,8,1,64,864697794244378624
17561,-31.355301,2.375760,-272.071014,8,1,64,337771483881275392
17562,-30.750799,13.092800,-279.686005,8,1,64,864707277532168192
17563,-31.098600,6.926530,-251.753998,8,1,64,851190225177673728
17564,-30.966499,9.268140,-216.233994,8,1,64,671039230696226816
17565,-30.883600,10.738700,-269.795990,8,1,64,337776362980904961
17566,-31.037100,8.016720,-249.798004,8,1,64,662032100160962560
17567,-30.778700,12.598700,-250.862000,8,1,64,4504630419521536
17568,-30.970600,9.195990,-238.209000,8,1,64,153134550677979136
17569,-30.798201,12.252000,-275.686005,8,1,64,153125067390189568
17570,-31.313299,3.121520,-258.953003,8,1,64,445866189994852352
17571,-31.356501,2.355750,-231.203003,8,1,64,94582120525070336
17572,-30.961500,9.356990,-226.992996,8,1,64,517919179827838976
17573,-30.790501,12.388100,-243.375000,8,1,64,671073315556687872
17574,-31.328699,2.847000,-213.326996,8,1,64,864694152112111616
17575,-31.176600,5.543460,-218.022003,8,1,64,337776500403077120
17576,-31.399000,1.601500,-267.002014,8,1,64,211690073207341056
17577,-31.410299,1.401650,-226.764999,8,1,64,396317798000754688
17578,-30.797100,12.272000,-270.808990,8,1,64,337776362980909058
17579,-31.502199,-0.227794,-225.647003,8,1,64,270217695629148160
17580,-29.701900,-11.807300,-164.341995,8,1,65,517915606415048704
17581,-34.085201,0.729502,-179.897003,8,1,65,864699306072866816
17582,-29.503799,-12.373700,-154.005997,8,1,65,639511490683994112
17583,-32.188900,-4.694070,-144.016998,8,1,65,837684786414747648
17584,-29.782499,-11.576700,-190.597000,8,1,65,954765938501091328
17585,-29.535200,-12.283900,-151.367996,8,1,65,427843201550778368
17586,-29.910101,-11.211800,-139.647003,8,1,65,328763391273336832
17587,-33.526199,-0.869191,-160.871002,8,1,65,558446972269232128
17588,-32.575298,-3.589010,-182.505997,8,1,65,878207974651199488
17589,-31.623699,-6.310660,-177.317001,8,1,65,873728220682256384
17590,-29.074800,-13.600900,-174.404007,8,1,65,878204057641025536
17591,-32.963299,-2.479070,-148.703003,8,1,65,873702176000573440
17592,-33.726799,-0.295470,-199.095993,8,1,65,860193988458577920
17593,-29.856300,-11.365600,-178.847000,8,1,65,315255684767678464
17594,-33.156502,-1.926520,-181.134995,8,1,65,734105362239586304
17595,-28.909700,-14.072900,-145.557999,8,1,65,211669869681180672
17596,-29.140800,-13.412100,-160.651001,8,1,65,558449721048301568
17597,-29.772699,-11.604700,-209.419998,8,1,65,873714201909002240
17598,-32.090599,-4.975340,-142.173004,8,1,65,301748459298357248
17599,-33.098701,-2.091960,-146.253998,8,1,65,743105895705083904
17600,-30.916800,-8.332440,-163.578995,8,1,65,873705818132840448
17601,-31.708599,-6.067910,-162.619003,8,1,65,693558878100520960
17602,-32.002499,-5.227100,-150.171005,8,1,65,454871190226337792
17603,-33.951199,0.346376,-165.876007,8,1,65,716080380930686976
17604,-34.003799,0.496855,-175.798996,8,1,65,103589457218764800
17605,-32.100601,-4.946690,-172.886002,8,1,65,923244383241764864
17606,-31.975800,-5.303500,-205.462997,8,1,65,797155069828005888
17607,-31.111900,-7.774330,-173.641006,8,1,65,63053418440163328
